,Unnamed: 0,age,gender,year_in_school,major,monthly_income,financial_aid,tuition,housing,food,transportation,books_supplies,entertainment,personal_care,technology,health_wellness,miscellaneous,preferred_payment_method
684,684,20,0,Junior,Economics,10776.0,5880.0,44504.0,7792.0,2480.0,784.0,1336.0,280.0,344.0,2384.0,1456.0,296.0,Cash
685,685,19,1,Freshman,Biology,8680.0,3336.0,37440.0,5640.0,1272.0,1456.0,2360.0,1056.0,528.0,840.0,1480.0,432.0,Cash
686,686,22,0,Senior,Biology,5320.0,3208.0,29160.0,7736.0,1208.0,400.0,1856.0,944.0,600.0,1456.0,1448.0,1184.0,Mobile Payment App
687,687,22,0,Freshman,Economics,11376.0,5392.0,40240.0,5304.0,2656.0,1184.0,2008.0,1040.0,488.0,1496.0,992.0,936.0,Cash
688,688,24,0,Freshman,Biology,10928.0,2552.0,28392.0,7368.0,3112.0,1016.0,1168.0,352.0,744.0,1792.0,1208.0,240.0,Mobile Payment App
689,689,21,1,Sophomore,Engineering,5712.0,5160.0,30008.0,6824.0,1192.0,528.0,1472.0,280.0,168.0,1752.0,1408.0,576.0,Mobile Payment App
690,690,25,0,Freshman,Psychology,10072.0,1112.0,39544.0,5976.0,1600.0,752.0,1808.0,1136.0,312.0,1120.0,760.0,520.0,Credit/Debit Card
691,691,19,1,Senior,Economics,7800.0,7512.0,26048.0,7488.0,2944.0,1432.0,1320.0,1152.0,712.0,416.0,384.0,960.0,Mobile Payment App
692,692,24,1,Senior,Engineering,11360.0,1880.0,28872.0,6728.0,1208.0,1520.0,1400.0,160.0,776.0,456.0,1232.0,568.0,Cash
693,693,24,2,Sophomore,Engineering,4832.0,6008.0,29496.0,4432.0,1736.0,528.0,1504.0,976.0,256.0,1352.0,552.0,1200.0,Cash
694,694,25,2,Senior,Economics,10000.0,4072.0,34304.0,5432.0,1000.0,784.0,736.0,960.0,312.0,872.0,1168.0,1504.0,Cash
695,695,20,2,Freshman,Computer Science,4536.0,7248.0,29984.0,6736.0,3000.0,768.0,1152.0,896.0,376.0,2224.0,1384.0,384.0,Mobile Payment App
696,696,25,1,Freshman,Computer Science,4368.0,5528.0,43656.0,7824.0,2288.0,800.0,1896.0,480.0,464.0,1648.0,1264.0,1096.0,Cash
697,697,18,2,Senior,Economics,9352.0,6688.0,44296.0,7968.0,2672.0,664.0,2304.0,624.0,448.0,840.0,1328.0,1440.0,Mobile Payment App
698,698,23,2,Freshman,Economics,6672.0,4856.0,28656.0,5536.0,2800.0,704.0,2384.0,1200.0,720.0,1984.0,408.0,272.0,Credit/Debit Card
699,699,19,2,Sophomore,Computer Science,8936.0,1872.0,26928.0,7520.0,1696.0,696.0,968.0,1112.0,328.0,2384.0,952.0,1264.0,Mobile Payment App
700,700,25,0,Freshman,Economics,5416.0,7152.0,44760.0,6728.0,2504.0,416.0,1752.0,528.0,336.0,736.0,960.0,672.0,Mobile Payment App
701,701,20,2,Freshman,Engineering,11464.0,7712.0,38216.0,7232.0,2616.0,616.0,896.0,1168.0,568.0,776.0,1336.0,936.0,Cash
702,702,20,1,Freshman,Biology,7112.0,5064.0,24800.0,4192.0,1976.0,656.0,1608.0,816.0,736.0,824.0,768.0,240.0,Credit/Debit Card
703,703,21,0,Junior,Biology,5360.0,5664.0,47472.0,5192.0,3088.0,1168.0,1456.0,1056.0,384.0,1400.0,472.0,1240.0,Credit/Debit Card
704,704,19,0,Senior,Economics,5160.0,4928.0,37552.0,7232.0,1264.0,552.0,1184.0,480.0,784.0,912.0,320.0,576.0,Credit/Debit Card
705,705,21,1,Junior,Psychology,8856.0,7768.0,47976.0,5760.0,2312.0,992.0,1680.0,280.0,408.0,1256.0,808.0,1344.0,Mobile Payment App
706,706,22,1,Sophomore,Psychology,6000.0,4576.0,33152.0,4504.0,832.0,1528.0,464.0,176.0,776.0,424.0,328.0,792.0,Cash
707,707,21,0,Sophomore,Biology,5232.0,2088.0,26872.0,6416.0,992.0,448.0,456.0,328.0,448.0,888.0,496.0,1568.0,Mobile Payment App
708,708,20,0,Freshman,Psychology,9128.0,456.0,45872.0,5568.0,2272.0,664.0,1632.0,504.0,368.0,448.0,1000.0,440.0,Cash
709,709,22,1,Sophomore,Biology,6488.0,6520.0,37792.0,6520.0,2400.0,960.0,1008.0,176.0,744.0,832.0,952.0,1216.0,Cash
710,710,23,1,Senior,Engineering,11616.0,4160.0,27704.0,6576.0,2536.0,616.0,1184.0,728.0,488.0,1328.0,1064.0,976.0,Mobile Payment App
711,711,20,2,Junior,Psychology,10040.0,656.0,37912.0,3720.0,3200.0,544.0,1520.0,192.0,560.0,1968.0,1056.0,1280.0,Mobile Payment App
712,712,24,1,Junior,Computer Science,5896.0,2128.0,39712.0,6240.0,2424.0,888.0,1592.0,496.0,752.0,1544.0,776.0,456.0,Credit/Debit Card
713,713,25,0,Freshman,Engineering,11352.0,2024.0,32712.0,3552.0,1760.0,1184.0,912.0,520.0,232.0,1088.0,272.0,280.0,Credit/Debit Card
714,714,23,2,Freshman,Computer Science,6520.0,608.0,35688.0,3568.0,1056.0,1320.0,1320.0,464.0,792.0,1080.0,1392.0,888.0,Cash
715,715,25,0,Senior,Engineering,8272.0,4816.0,27552.0,4136.0,1904.0,880.0,2040.0,688.0,616.0,2248.0,1200.0,448.0,Credit/Debit Card
716,716,24,2,Freshman,Computer Science,8176.0,5008.0,38376.0,3304.0,1112.0,1336.0,1320.0,600.0,456.0,1752.0,1008.0,344.0,Mobile Payment App
717,717,23,1,Sophomore,Biology,10728.0,6712.0,24264.0,4112.0,2400.0,976.0,1096.0,320.0,488.0,1360.0,520.0,800.0,Cash
718,718,20,1,Senior,Engineering,7992.0,7352.0,46552.0,4056.0,2152.0,952.0,1824.0,792.0,392.0,440.0,920.0,424.0,Mobile Payment App
719,719,21,0,Freshman,Psychology,9744.0,1296.0,43736.0,5472.0,2240.0,1048.0,1488.0,824.0,680.0,728.0,712.0,1008.0,Mobile Payment App
720,720,24,0,Sophomore,Economics,10656.0,5640.0,28096.0,6368.0,3192.0,1592.0,632.0,432.0,688.0,1648.0,792.0,1032.0,Cash
721,721,20,2,Freshman,Biology,7224.0,2968.0,33840.0,6384.0,2552.0,480.0,720.0,808.0,192.0,1176.0,560.0,1360.0,Credit/Debit Card
722,722,25,2,Freshman,Biology,7456.0,7096.0,42456.0,3776.0,2760.0,488.0,1520.0,952.0,552.0,1880.0,536.0,320.0,Mobile Payment App
723,723,21,1,Junior,Biology,5072.0,2640.0,47688.0,6192.0,2672.0,1544.0,840.0,664.0,368.0,1328.0,1600.0,1200.0,Cash
724,724,25,0,Senior,Biology,4424.0,2144.0,25040.0,5888.0,1120.0,544.0,1200.0,792.0,264.0,2304.0,408.0,1592.0,Credit/Debit Card
725,725,21,0,Junior,Economics,4376.0,5424.0,44880.0,4080.0,1536.0,984.0,1984.0,456.0,224.0,2016.0,1128.0,976.0,Cash
726,726,18,0,Senior,Computer Science,6936.0,5168.0,24112.0,7552.0,2560.0,1320.0,1856.0,768.0,584.0,2384.0,1136.0,1464.0,Cash
727,727,20,0,Sophomore,Economics,6904.0,6752.0,24704.0,7728.0,2968.0,528.0,1816.0,936.0,256.0,1960.0,440.0,664.0,Mobile Payment App
728,728,25,2,Sophomore,Biology,4824.0,2568.0,39032.0,3360.0,1848.0,1008.0,1984.0,592.0,256.0,1376.0,640.0,1544.0,Mobile Payment App
729,729,21,1,Junior,Computer Science,11840.0,4440.0,28272.0,6392.0,2072.0,800.0,2032.0,744.0,528.0,2232.0,1528.0,440.0,Credit/Debit Card
730,730,18,0,Freshman,Engineering,4176.0,3584.0,29952.0,5648.0,1392.0,640.0,2272.0,720.0,488.0,1824.0,528.0,1448.0,Mobile Payment App
731,731,22,1,Junior,Biology,11008.0,4080.0,26544.0,3680.0,1056.0,1272.0,472.0,704.0,304.0,696.0,704.0,608.0,Cash
732,732,22,2,Junior,Computer Science,9560.0,7904.0,45832.0,3640.0,920.0,936.0,592.0,1032.0,744.0,1232.0,1240.0,1520.0,Credit/Debit Card
733,733,24,2,Freshman,Psychology,9784.0,6280.0,28168.0,6568.0,1024.0,400.0,1080.0,768.0,536.0,1456.0,1112.0,1568.0,Credit/Debit Card
734,734,21,1,Junior,Computer Science,4904.0,4192.0,29120.0,6672.0,1752.0,456.0,568.0,712.0,312.0,1928.0,528.0,744.0,Cash
735,735,25,2,Sophomore,Engineering,6752.0,6128.0,32136.0,6720.0,1432.0,1512.0,1840.0,1024.0,592.0,1256.0,304.0,1048.0,Mobile Payment App
736,736,24,1,Junior,Computer Science,4960.0,1536.0,33704.0,5808.0,2656.0,1152.0,2312.0,736.0,192.0,1560.0,1080.0,1016.0,Cash
737,737,22,0,Freshman,Psychology,7864.0,7552.0,33728.0,7824.0,912.0,824.0,464.0,984.0,576.0,912.0,608.0,504.0,Credit/Debit Card
738,738,25,0,Sophomore,Biology,7968.0,2000.0,47800.0,4160.0,2536.0,968.0,920.0,376.0,712.0,1928.0,360.0,648.0,Mobile Payment App
739,739,18,0,Junior,Engineering,8848.0,6352.0,24600.0,7048.0,1320.0,1328.0,2080.0,184.0,256.0,1080.0,392.0,272.0,Cash
740,740,23,2,Senior,Engineering,8256.0,6472.0,34872.0,7896.0,2912.0,1408.0,536.0,592.0,416.0,448.0,1328.0,536.0,Credit/Debit Card
741,741,20,1,Senior,Biology,11352.0,7928.0,37176.0,5184.0,2088.0,1208.0,624.0,440.0,248.0,1776.0,1080.0,576.0,Credit/Debit Card
742,742,22,0,Sophomore,Economics,4880.0,800.0,41136.0,3784.0,2384.0,1312.0,1112.0,360.0,536.0,616.0,256.0,904.0,Cash
743,743,19,1,Junior,Economics,11592.0,4792.0,38320.0,7080.0,872.0,456.0,2344.0,560.0,720.0,2136.0,1312.0,264.0,Cash
744,744,25,0,Senior,Engineering,10160.0,4032.0,27736.0,3872.0,2288.0,1056.0,2328.0,1104.0,384.0,1240.0,1296.0,328.0,Credit/Debit Card
745,745,18,2,Freshman,Computer Science,6160.0,5096.0,40440.0,6512.0,2184.0,440.0,1120.0,1072.0,488.0,1048.0,1024.0,312.0,Mobile Payment App
746,746,25,2,Sophomore,Psychology,7288.0,7432.0,36760.0,4624.0,2704.0,976.0,1320.0,200.0,696.0,2200.0,1408.0,752.0,Credit/Debit Card
747,747,18,1,Junior,Biology,10424.0,2392.0,40248.0,5608.0,1936.0,1464.0,1992.0,824.0,632.0,856.0,592.0,416.0,Credit/Debit Card
748,748,19,2,Junior,Engineering,10936.0,5504.0,28824.0,3616.0,2976.0,1296.0,1416.0,232.0,528.0,1944.0,240.0,1240.0,Credit/Debit Card
749,749,25,2,Sophomore,Computer Science,4072.0,5312.0,27592.0,6232.0,1944.0,1224.0,2248.0,864.0,416.0,560.0,1160.0,1536.0,Credit/Debit Card
750,750,22,0,Junior,Engineering,6432.0,4656.0,42392.0,7136.0,1224.0,1384.0,1592.0,256.0,672.0,2312.0,1008.0,368.0,Cash
751,751,23,1,Freshman,Computer Science,10144.0,2168.0,42584.0,7184.0,1632.0,1496.0,1720.0,904.0,648.0,1696.0,888.0,456.0,Credit/Debit Card
752,752,22,2,Junior,Engineering,11936.0,656.0,29760.0,6584.0,2216.0,1488.0,2200.0,1128.0,488.0,1336.0,520.0,272.0,Cash
753,753,23,2,Senior,Biology,11216.0,3688.0,30616.0,7232.0,2568.0,1104.0,1176.0,912.0,264.0,1584.0,1504.0,1432.0,Cash
754,754,24,2,Junior,Psychology,5384.0,4848.0,32280.0,6544.0,2840.0,824.0,2056.0,280.0,376.0,448.0,1192.0,384.0,Credit/Debit Card
755,755,22,1,Sophomore,Biology,9392.0,7696.0,39152.0,3408.0,2632.0,1528.0,1400.0,232.0,272.0,904.0,1248.0,1368.0,Cash
756,756,20,1,Freshman,Biology,5080.0,6616.0,33000.0,7752.0,1552.0,1568.0,1824.0,648.0,544.0,960.0,896.0,1480.0,Credit/Debit Card
757,757,23,0,Sophomore,Engineering,6336.0,4672.0,35208.0,5048.0,1792.0,800.0,576.0,584.0,224.0,784.0,808.0,1120.0,Credit/Debit Card
758,758,22,2,Sophomore,Biology,7984.0,7424.0,25592.0,4520.0,1208.0,568.0,2160.0,624.0,784.0,2328.0,992.0,1000.0,Mobile Payment App
759,759,21,2,Junior,Biology,6928.0,4648.0,46200.0,6184.0,2136.0,800.0,2016.0,256.0,208.0,776.0,336.0,656.0,Credit/Debit Card
760,760,23,2,Sophomore,Biology,11264.0,4528.0,29712.0,7240.0,1784.0,1344.0,2096.0,992.0,248.0,984.0,464.0,1512.0,Cash
761,761,25,2,Freshman,Biology,5856.0,824.0,26680.0,5936.0,3160.0,1232.0,1960.0,1040.0,584.0,1424.0,800.0,640.0,Credit/Debit Card
762,762,18,2,Junior,Engineering,8856.0,4088.0,44056.0,5904.0,1152.0,1048.0,1704.0,424.0,304.0,1248.0,1096.0,376.0,Cash
763,763,24,1,Freshman,Engineering,9320.0,544.0,33008.0,6872.0,2664.0,1568.0,992.0,872.0,392.0,1480.0,1432.0,232.0,Cash
764,764,19,1,Freshman,Computer Science,10528.0,6936.0,35456.0,5016.0,880.0,1480.0,1808.0,200.0,272.0,720.0,1520.0,1080.0,Credit/Debit Card
765,765,21,2,Junior,Psychology,11768.0,2240.0,32832.0,6896.0,2496.0,1440.0,1928.0,560.0,720.0,672.0,1456.0,968.0,Cash
766,766,18,2,Sophomore,Psychology,4288.0,4456.0,29952.0,3984.0,3000.0,1024.0,1480.0,504.0,776.0,2384.0,360.0,288.0,Cash
767,767,21,0,Sophomore,Economics,8360.0,4336.0,33232.0,7496.0,1256.0,1312.0,1968.0,200.0,232.0,792.0,368.0,616.0,Credit/Debit Card
768,768,24,2,Junior,Biology,4872.0,3112.0,34632.0,7472.0,3144.0,544.0,616.0,264.0,768.0,1880.0,384.0,1488.0,Mobile Payment App
769,769,20,0,Senior,Psychology,4648.0,7712.0,39800.0,6200.0,848.0,688.0,672.0,176.0,544.0,672.0,312.0,1376.0,Mobile Payment App
770,770,20,1,Sophomore,Biology,8848.0,1696.0,27008.0,3688.0,1040.0,1400.0,1848.0,1080.0,296.0,472.0,1576.0,1344.0,Credit/Debit Card
771,771,22,2,Freshman,Psychology,10528.0,5680.0,28384.0,5456.0,3056.0,552.0,2144.0,496.0,760.0,2008.0,944.0,176.0,Credit/Debit Card
772,772,19,2,Senior,Computer Science,4592.0,824.0,47808.0,4840.0,2976.0,656.0,2368.0,312.0,336.0,2296.0,1224.0,1064.0,Credit/Debit Card
773,773,19,0,Sophomore,Biology,8920.0,96.0,30232.0,3856.0,2448.0,1288.0,2248.0,1200.0,608.0,2120.0,1360.0,1544.0,Mobile Payment App
774,774,25,0,Sophomore,Engineering,10056.0,360.0,29224.0,6472.0,2984.0,1176.0,1968.0,624.0,288.0,2200.0,1264.0,1576.0,Credit/Debit Card
775,775,23,0,Junior,Economics,8552.0,1040.0,43616.0,4024.0,1744.0,664.0,744.0,576.0,520.0,1360.0,712.0,1152.0,Cash
776,776,22,2,Junior,Biology,6056.0,3768.0,26896.0,5752.0,2872.0,552.0,2024.0,1160.0,384.0,1272.0,504.0,632.0,Credit/Debit Card
777,777,21,2,Sophomore,Psychology,6352.0,1328.0,28992.0,7264.0,2968.0,584.0,1776.0,824.0,328.0,2264.0,1216.0,872.0,Cash
778,778,22,0,Freshman,Computer Science,9112.0,6760.0,37944.0,7144.0,2848.0,1008.0,2040.0,160.0,520.0,496.0,1560.0,200.0,Credit/Debit Card
779,779,23,2,Sophomore,Engineering,4784.0,1000.0,46592.0,3304.0,2224.0,1040.0,728.0,704.0,480.0,1216.0,656.0,216.0,Cash
780,780,21,1,Freshman,Economics,4112.0,3216.0,37136.0,3952.0,3160.0,736.0,448.0,832.0,528.0,784.0,1048.0,1080.0,Mobile Payment App
781,781,23,0,Freshman,Psychology,11832.0,3344.0,28008.0,7680.0,2752.0,824.0,1912.0,504.0,760.0,1168.0,248.0,1480.0,Mobile Payment App
782,782,24,2,Junior,Biology,5064.0,2888.0,37072.0,5480.0,2016.0,1024.0,2144.0,856.0,592.0,1112.0,1520.0,184.0,Credit/Debit Card
783,783,25,2,Senior,Biology,11496.0,1200.0,38160.0,7528.0,2288.0,832.0,2192.0,800.0,168.0,1592.0,1088.0,1504.0,Credit/Debit Card
784,784,22,0,Sophomore,Biology,9080.0,2232.0,38600.0,6344.0,2960.0,920.0,696.0,744.0,288.0,816.0,888.0,328.0,Credit/Debit Card
785,785,21,1,Junior,Engineering,11464.0,88.0,33000.0,6656.0,2504.0,984.0,1496.0,1072.0,496.0,488.0,1600.0,816.0,Cash
786,786,20,1,Senior,Computer Science,6592.0,744.0,27768.0,4304.0,1992.0,1016.0,1792.0,576.0,608.0,720.0,1352.0,1464.0,Credit/Debit Card
787,787,24,0,Junior,Psychology,7736.0,2304.0,37032.0,7664.0,2272.0,856.0,2048.0,1032.0,680.0,1376.0,368.0,360.0,Mobile Payment App
788,788,25,0,Sophomore,Economics,9008.0,5664.0,30640.0,3240.0,2744.0,1272.0,1808.0,784.0,192.0,1576.0,1296.0,1280.0,Mobile Payment App
789,789,21,1,Sophomore,Psychology,7080.0,4104.0,43976.0,6656.0,1088.0,528.0,1928.0,984.0,528.0,2048.0,1096.0,424.0,Credit/Debit Card
790,790,25,2,Sophomore,Psychology,4200.0,7872.0,36376.0,5360.0,2872.0,1184.0,1536.0,304.0,448.0,1296.0,248.0,688.0,Credit/Debit Card
791,791,20,0,Senior,Psychology,8072.0,112.0,34472.0,5592.0,2096.0,936.0,1088.0,192.0,536.0,904.0,744.0,360.0,Mobile Payment App
792,792,18,2,Senior,Psychology,11824.0,368.0,43600.0,7656.0,2880.0,616.0,896.0,176.0,400.0,2120.0,1464.0,736.0,Mobile Payment App
793,793,19,0,Sophomore,Computer Science,4376.0,2920.0,27720.0,5160.0,2528.0,464.0,1488.0,960.0,432.0,1568.0,1080.0,952.0,Mobile Payment App
794,794,22,1,Freshman,Psychology,4392.0,3280.0,38368.0,5992.0,2432.0,1336.0,656.0,1136.0,800.0,2168.0,1352.0,1224.0,Credit/Debit Card
795,795,25,1,Junior,Engineering,10608.0,4888.0,43608.0,5872.0,1640.0,728.0,584.0,760.0,568.0,1736.0,1008.0,1120.0,Mobile Payment App
796,796,21,0,Junior,Psychology,6088.0,72.0,38688.0,4752.0,3000.0,424.0,2048.0,440.0,328.0,400.0,1008.0,280.0,Cash
797,797,25,2,Senior,Computer Science,10752.0,3952.0,47080.0,6472.0,1864.0,1336.0,1368.0,664.0,480.0,752.0,488.0,1232.0,Cash
798,798,22,0,Junior,Biology,7160.0,7080.0,43912.0,3648.0,2744.0,1256.0,1416.0,984.0,600.0,616.0,1248.0,1112.0,Credit/Debit Card
799,799,23,2,Junior,Economics,8288.0,6488.0,39288.0,3496.0,3184.0,1072.0,2392.0,552.0,440.0,1248.0,280.0,984.0,Mobile Payment App
800,800,22,2,Senior,Computer Science,5312.0,4304.0,24064.0,3336.0,1888.0,600.0,1088.0,1048.0,480.0,1944.0,1248.0,928.0,Credit/Debit Card
801,801,22,2,Senior,Computer Science,11224.0,6312.0,47088.0,7696.0,1304.0,1032.0,1192.0,280.0,736.0,2008.0,1328.0,912.0,Cash
802,802,23,0,Senior,Engineering,8752.0,2880.0,37208.0,4976.0,1936.0,720.0,784.0,824.0,616.0,1104.0,888.0,1520.0,Cash
803,803,24,1,Sophomore,Computer Science,6312.0,3304.0,27856.0,6680.0,1648.0,1024.0,1224.0,1096.0,616.0,920.0,536.0,1080.0,Mobile Payment App
804,804,25,2,Sophomore,Biology,4696.0,6048.0,40280.0,6376.0,2328.0,1368.0,2264.0,712.0,208.0,1904.0,592.0,952.0,Cash
805,805,23,0,Junior,Biology,4072.0,3160.0,29832.0,4856.0,2608.0,1248.0,2008.0,1104.0,360.0,1632.0,240.0,472.0,Mobile Payment App
806,806,19,0,Junior,Computer Science,11056.0,7480.0,37200.0,6824.0,1624.0,1440.0,1840.0,264.0,440.0,2376.0,344.0,976.0,Credit/Debit Card
807,807,25,2,Senior,Engineering,10408.0,6056.0,30488.0,5312.0,968.0,920.0,1912.0,1008.0,384.0,968.0,1376.0,912.0,Mobile Payment App
808,808,23,2,Senior,Engineering,6216.0,424.0,39480.0,4040.0,2144.0,1448.0,1552.0,632.0,480.0,568.0,432.0,520.0,Mobile Payment App
809,809,19,0,Sophomore,Psychology,4040.0,5168.0,39480.0,5504.0,1032.0,1144.0,896.0,1040.0,712.0,1672.0,1576.0,648.0,Cash
810,810,24,1,Junior,Engineering,6928.0,6368.0,38920.0,6048.0,2192.0,1448.0,2080.0,1128.0,376.0,1896.0,1000.0,536.0,Cash
811,811,19,0,Freshman,Biology,10632.0,1016.0,26568.0,6688.0,2216.0,736.0,864.0,216.0,536.0,2008.0,696.0,696.0,Mobile Payment App
812,812,20,2,Freshman,Economics,10976.0,2376.0,33816.0,4040.0,1136.0,1152.0,2112.0,160.0,512.0,1560.0,272.0,592.0,Cash
813,813,24,0,Junior,Economics,8032.0,7064.0,40672.0,6184.0,2680.0,944.0,2376.0,664.0,704.0,800.0,1064.0,1272.0,Credit/Debit Card
814,814,23,2,Freshman,Biology,11320.0,1224.0,36208.0,7040.0,888.0,1336.0,1368.0,720.0,624.0,1640.0,904.0,1000.0,Cash
815,815,20,1,Junior,Psychology,5112.0,104.0,32776.0,6240.0,1808.0,960.0,688.0,448.0,184.0,600.0,1176.0,1144.0,Mobile Payment App
816,816,19,0,Sophomore,Economics,11176.0,6832.0,25488.0,4416.0,2064.0,984.0,1016.0,488.0,168.0,1016.0,568.0,1488.0,Credit/Debit Card
817,817,18,1,Freshman,Economics,7480.0,7344.0,31208.0,5792.0,1024.0,976.0,448.0,312.0,424.0,1216.0,864.0,1072.0,Mobile Payment App
818,818,18,2,Senior,Computer Science,7056.0,4192.0,39864.0,4016.0,1568.0,1224.0,504.0,1048.0,640.0,2192.0,1120.0,688.0,Credit/Debit Card
819,819,20,1,Freshman,Psychology,11184.0,7296.0,37672.0,6912.0,2136.0,1448.0,1320.0,1192.0,496.0,512.0,736.0,1552.0,Mobile Payment App
820,820,24,2,Sophomore,Biology,11688.0,3224.0,29312.0,4152.0,1096.0,1016.0,2288.0,920.0,232.0,672.0,968.0,1016.0,Cash
821,821,24,0,Senior,Engineering,11440.0,7424.0,39744.0,5456.0,2688.0,712.0,1080.0,608.0,528.0,2312.0,656.0,760.0,Mobile Payment App
822,822,22,2,Junior,Biology,7624.0,7400.0,41080.0,7392.0,1184.0,448.0,488.0,264.0,560.0,1248.0,1008.0,264.0,Credit/Debit Card
823,823,19,0,Junior,Psychology,11648.0,6424.0,27448.0,5088.0,1088.0,1416.0,1048.0,896.0,224.0,1992.0,928.0,1024.0,Mobile Payment App
824,824,22,1,Junior,Computer Science,7136.0,4504.0,44232.0,3496.0,1840.0,680.0,456.0,392.0,216.0,1208.0,352.0,1592.0,Credit/Debit Card
825,825,20,2,Sophomore,Psychology,4312.0,3952.0,34792.0,3600.0,3184.0,856.0,1720.0,408.0,416.0,712.0,1528.0,1264.0,Mobile Payment App
826,826,25,2,Junior,Economics,8192.0,6048.0,36256.0,6384.0,2624.0,896.0,1272.0,552.0,192.0,2200.0,248.0,696.0,Cash
827,827,22,1,Senior,Biology,11240.0,4352.0,42208.0,6256.0,2248.0,416.0,536.0,552.0,616.0,2160.0,1128.0,1568.0,Mobile Payment App
828,828,21,0,Sophomore,Biology,5528.0,5680.0,29088.0,3824.0,2736.0,464.0,1088.0,520.0,600.0,2216.0,1360.0,1088.0,Credit/Debit Card
829,829,19,1,Junior,Biology,9256.0,2664.0,28072.0,7896.0,2248.0,616.0,1360.0,216.0,696.0,1208.0,864.0,544.0,Mobile Payment App
830,830,21,2,Junior,Computer Science,4440.0,7840.0,45256.0,5656.0,2416.0,1560.0,1656.0,1128.0,728.0,1008.0,1440.0,536.0,Credit/Debit Card
831,831,25,2,Senior,Biology,9960.0,6424.0,37944.0,7192.0,2280.0,792.0,1544.0,848.0,608.0,2160.0,1600.0,464.0,Credit/Debit Card
832,832,25,0,Senior,Biology,9816.0,3264.0,44856.0,6072.0,2920.0,1096.0,1976.0,776.0,448.0,1296.0,1088.0,1384.0,Credit/Debit Card
833,833,18,1,Freshman,Biology,6600.0,3224.0,41632.0,3208.0,2344.0,600.0,2144.0,192.0,288.0,840.0,1576.0,1000.0,Mobile Payment App
834,834,18,1,Freshman,Economics,10872.0,3744.0,31200.0,3208.0,2264.0,1520.0,1464.0,480.0,624.0,1224.0,512.0,1560.0,Credit/Debit Card
835,835,22,0,Junior,Economics,4448.0,2536.0,35432.0,6672.0,1328.0,1040.0,1392.0,688.0,368.0,1776.0,264.0,1160.0,Mobile Payment App
836,836,20,2,Sophomore,Biology,8880.0,3200.0,42600.0,4688.0,3200.0,496.0,960.0,432.0,240.0,2352.0,1000.0,1336.0,Mobile Payment App
837,837,21,2,Sophomore,Engineering,4144.0,4520.0,39520.0,6264.0,1256.0,776.0,1032.0,976.0,160.0,568.0,1400.0,920.0,Mobile Payment App
838,838,19,0,Senior,Engineering,7456.0,4888.0,35088.0,6664.0,1272.0,672.0,1472.0,504.0,640.0,1784.0,584.0,1432.0,Mobile Payment App
839,839,22,1,Senior,Computer Science,5464.0,5208.0,45368.0,6928.0,808.0,1240.0,2192.0,1048.0,648.0,1464.0,392.0,168.0,Mobile Payment App
840,840,24,0,Sophomore,Economics,11176.0,3000.0,42600.0,5096.0,1112.0,664.0,1736.0,440.0,384.0,2344.0,1560.0,568.0,Cash
841,841,24,2,Freshman,Biology,9608.0,3528.0,33696.0,6912.0,1120.0,664.0,776.0,680.0,712.0,720.0,920.0,1128.0,Credit/Debit Card
842,842,22,2,Junior,Psychology,11216.0,4152.0,24992.0,7088.0,3048.0,1544.0,960.0,512.0,544.0,1224.0,1208.0,944.0,Mobile Payment App
843,843,25,0,Senior,Economics,6752.0,144.0,43616.0,7280.0,1760.0,568.0,872.0,600.0,728.0,1952.0,840.0,984.0,Credit/Debit Card
844,844,19,1,Senior,Biology,10928.0,1136.0,47400.0,4912.0,2432.0,1304.0,1920.0,1016.0,664.0,864.0,1304.0,1216.0,Credit/Debit Card
845,845,19,0,Senior,Biology,7384.0,5872.0,36608.0,4152.0,3064.0,880.0,2040.0,288.0,248.0,1800.0,1008.0,984.0,Credit/Debit Card
846,846,21,2,Freshman,Biology,4336.0,7240.0,27472.0,7896.0,2376.0,1280.0,1512.0,1200.0,208.0,2288.0,1480.0,688.0,Cash
847,847,23,1,Junior,Biology,9040.0,392.0,38664.0,3320.0,800.0,1280.0,2096.0,784.0,256.0,792.0,936.0,1192.0,Credit/Debit Card
848,848,23,2,Junior,Biology,6784.0,3360.0,37304.0,7600.0,1384.0,1336.0,808.0,864.0,232.0,432.0,1272.0,1024.0,Mobile Payment App
849,849,19,1,Junior,Engineering,8176.0,1816.0,34440.0,7856.0,2368.0,584.0,2016.0,1192.0,632.0,1648.0,1216.0,1296.0,Cash
850,850,23,2,Junior,Economics,9512.0,7840.0,33840.0,4856.0,1520.0,416.0,2000.0,1120.0,504.0,1520.0,1000.0,1488.0,Credit/Debit Card
851,851,18,1,Sophomore,Economics,6168.0,360.0,29752.0,6568.0,1512.0,1384.0,2360.0,480.0,304.0,2064.0,856.0,1496.0,Mobile Payment App
852,852,25,2,Sophomore,Computer Science,10240.0,3864.0,45944.0,5424.0,1648.0,432.0,656.0,392.0,680.0,2048.0,1496.0,232.0,Credit/Debit Card
853,853,21,0,Senior,Biology,7464.0,7904.0,35312.0,5848.0,2384.0,984.0,2184.0,176.0,160.0,1176.0,328.0,1024.0,Cash
854,854,24,1,Sophomore,Computer Science,10056.0,6360.0,47304.0,3840.0,960.0,856.0,2400.0,272.0,368.0,1752.0,1544.0,1560.0,Mobile Payment App
